id,state,date,mean,ML,Low_90,High_90,Low_50,High_50,sd,pendiente,sma_7,sma_14
1100,COAHUILA DE ZARAGOZA,08/04/2020,1.144688237,1.117718074,0.940308091,1.360586787,1.020548503,1.158982671,0.138434168,1.145310203,-0.000287551,1.147645323
1101,COAHUILA DE ZARAGOZA,09/04/2020,1.144346024,1.118116046,0.969563386,1.386404952,1.015024789,1.150881137,0.135856348,1.145060123,-0.000250081,1.146999706
1102,COAHUILA DE ZARAGOZA,10/04/2020,1.144440359,1.119339221,0.959347831,1.388092388,1.01490305,1.151029239,0.13612619,1.144898438,-0.000161684,1.146464608
1103,COAHUILA DE ZARAGOZA,11/04/2020,1.143582684,1.119007604,0.944975087,1.362099655,1.010455658,1.145666743,0.135211086,1.144708513,-0.000189925,1.145939193
1104,COAHUILA DE ZARAGOZA,12/04/2020,1.142275052,1.118355295,0.950828212,1.372243893,1.016147571,1.151836427,0.135688856,1.144477066,-0.000231447,1.145508951
1105,COAHUILA DE ZARAGOZA,13/04/2020,1.142421248,1.119573274,0.946420026,1.350443552,1.035881808,1.167775588,0.131893779,1.144118574,-0.000358491,1.145066059
1106,COAHUILA DE ZARAGOZA,14/04/2020,1.143574811,1.118230012,0.965894874,1.372361924,1.027641204,1.160118002,0.132476797,1.14383983,-0.000278744,1.144718792
1107,COAHUILA DE ZARAGOZA,15/04/2020,1.143116846,1.116396733,0.948426671,1.333242022,1.029641302,1.155035615,0.125394313,1.143618345,-0.000221485,1.144464274
1108,COAHUILA DE ZARAGOZA,16/04/2020,1.141927758,1.11387576,0.960219039,1.340790178,1.034690216,1.158566017,0.1238758,1.143393861,-0.000224484,1.144226992
1109,COAHUILA DE ZARAGOZA,17/04/2020,1.142737798,1.11784837,0.950471208,1.34254248,1.032145715,1.159716902,0.127571187,1.143048394,-0.000345467,1.143973416
1110,COAHUILA DE ZARAGOZA,18/04/2020,1.14290241,1.117060211,0.954365904,1.342790176,1.028441107,1.153456947,0.12501584,1.142805171,-0.000243223,1.143756842
1111,COAHUILA DE ZARAGOZA,19/04/2020,1.143521295,1.118136097,0.97250442,1.363382105,1.02352518,1.149007493,0.125482313,1.142707989,-9.72E-05,1.143592527
1112,COAHUILA DE ZARAGOZA,20/04/2020,1.144755979,1.115049996,0.964099606,1.345487904,1.030595172,1.154856867,0.124261696,1.142886024,0.000178035,1.143502299
1113,COAHUILA DE ZARAGOZA,21/04/2020,1.144283221,1.116788311,0.963376542,1.353127977,1.036155609,1.162858257,0.126702648,1.143219557,0.000333533,1.143529693
1114,COAHUILA DE ZARAGOZA,22/04/2020,1.144580067,1.118006028,0.972809469,1.369348451,1.035372429,1.162675752,0.127303323,1.143320758,0.000101201,1.143469552
1115,COAHUILA DE ZARAGOZA,23/04/2020,1.14437854,1.116498184,0.953489017,1.342715192,1.029433067,1.157927622,0.128494555,1.14352979,0.000209032,1.143461825
1116,COAHUILA DE ZARAGOZA,24/04/2020,1.144279333,1.115973474,0.944368648,1.346743689,1.031209423,1.162834587,0.131625164,1.143879901,0.000350112,1.143464148
1117,COAHUILA DE ZARAGOZA,25/04/2020,1.143445501,1.116789978,0.969270041,1.35553681,1.036287287,1.162403044,0.126115758,1.144100121,0.000220219,1.143452646
1118,COAHUILA DE ZARAGOZA,26/04/2020,1.143017713,1.116364055,0.958610544,1.357398403,1.030663605,1.157589771,0.126926165,1.144177705,7.76E-05,1.143442847
1119,COAHUILA DE ZARAGOZA,27/04/2020,1.144115761,1.117431283,0.971884946,1.374150999,1.037425076,1.160716346,0.123291269,1.144105765,-7.19E-05,1.143495894
1120,COAHUILA DE ZARAGOZA,28/04/2020,1.143540331,1.115470788,0.968102151,1.360026731,1.034644083,1.164536088,0.129892005,1.144014305,-9.15E-05,1.143616931
1121,COAHUILA DE ZARAGOZA,29/04/2020,1.142971101,1.113953465,0.989879603,1.365788857,1.004870037,1.130854858,0.125984821,1.143908178,-0.000106127,1.143614468
1122,COAHUILA DE ZARAGOZA,30/04/2020,1.142958182,1.116365139,0.978253173,1.354135059,1.026667683,1.153607107,0.126939424,1.143678326,-0.000229852,1.143604058
1123,COAHUILA DE ZARAGOZA,01/05/2020,1.144605882,1.117601854,0.971261377,1.348919196,1.011030544,1.138414839,0.127384295,1.143475418,-0.000202908,1.143677659
1124,COAHUILA DE ZARAGOZA,02/05/2020,1.144775267,1.120362397,0.984747132,1.352588969,1.031749956,1.157392246,0.125642291,1.143522067,4.66E-05,1.143811094
1125,COAHUILA DE ZARAGOZA,03/05/2020,1.145963617,1.120451095,0.990701399,1.355309241,1.030607592,1.151660166,0.121052575,1.143712034,0.000189967,1.14394487
1126,COAHUILA DE ZARAGOZA,04/05/2020,1.147475015,1.120793486,0.991994222,1.350068305,1.026616663,1.150517211,0.123900548,1.144132877,0.000420843,1.144119321
1127,COAHUILA DE ZARAGOZA,05/05/2020,1.147958836,1.119717631,0.979152651,1.335584639,1.046808802,1.169120098,0.122311296,1.144612771,0.000479894,1.144313538
1128,COAHUILA DE ZARAGOZA,06/05/2020,1.147521741,1.119586727,0.974568583,1.320719423,1.016486766,1.141158797,0.124672031,1.145243986,0.000631215,1.144576082
1129,COAHUILA DE ZARAGOZA,07/05/2020,1.148094356,1.12132596,0.98935431,1.33971692,1.025086928,1.150291111,0.125204183,1.145894077,0.000650091,1.144786201
1130,COAHUILA DE ZARAGOZA,08/05/2020,1.150120101,1.124677839,0.994175479,1.336405982,1.030347395,1.152247845,0.12190045,1.146627816,0.000733739,1.145051617
1131,COAHUILA DE ZARAGOZA,09/05/2020,1.1505245,1.123174333,0.995983856,1.342141188,1.043914692,1.1644071,0.120492408,1.147415562,0.000787746,1.145468815
1132,COAHUILA DE ZARAGOZA,10/05/2020,1.151555123,1.12280896,0.996814207,1.345759386,1.046293695,1.1570655,0.110771805,1.148236881,0.000821319,1.145974457
1133,COAHUILA DE ZARAGOZA,11/05/2020,1.153556236,1.126683831,0.993009523,1.341134765,1.041547552,1.154963133,0.113415582,1.149035667,0.000798787,1.146584272
1134,COAHUILA DE ZARAGOZA,12/05/2020,1.152819776,1.122702024,0.989890512,1.334245296,1.048880514,1.16251253,0.113632016,1.149904413,0.000868746,1.147258592
1135,COAHUILA DE ZARAGOZA,13/05/2020,1.15404104,1.123449938,0.997617875,1.338398497,1.035814759,1.149367061,0.113552302,1.150598833,0.00069442,1.14792141
1136,COAHUILA DE ZARAGOZA,14/05/2020,1.154923144,1.12592136,0.98131359,1.319607746,1.03443547,1.147721209,0.113285739,1.151530162,0.000931328,1.148712119
1137,COAHUILA DE ZARAGOZA,15/05/2020,1.155056118,1.127424749,1.00152473,1.331091058,1.04582343,1.156677686,0.110854256,1.152505703,0.000975541,1.14956676
1138,COAHUILA DE ZARAGOZA,16/05/2020,1.155648366,1.12859148,0.993117739,1.335037901,1.043235903,1.154192818,0.110956915,1.153210848,0.000705145,1.150313205
1139,COAHUILA DE ZARAGOZA,17/05/2020,1.156495178,1.12825661,0.986544998,1.324248797,1.048519007,1.159693723,0.111174716,1.153942829,0.000731981,1.151089855
1140,COAHUILA DE ZARAGOZA,18/05/2020,1.156137588,1.129878564,0.98099631,1.317728436,1.050651489,1.161050609,0.110399121,1.154648551,0.000705722,1.151842109
1141,COAHUILA DE ZARAGOZA,19/05/2020,1.155216985,1.127356641,0.992693478,1.317206704,1.045406716,1.153167316,0.107760601,1.155017316,0.000368765,1.152460864
1142,COAHUILA DE ZARAGOZA,20/05/2020,1.15538078,1.130132233,0.991461024,1.305935534,1.047434432,1.152923135,0.105488704,1.155359774,0.000342458,1.152979304
1143,COAHUILA DE ZARAGOZA,21/05/2020,1.156721484,1.13132801,1.007376277,1.324301269,1.045187734,1.154223661,0.109035927,1.155551165,0.000191391,1.153540664
1144,COAHUILA DE ZARAGOZA,22/05/2020,1.156028886,1.131115251,1.016216011,1.319456413,1.045295956,1.157473923,0.112177967,1.155808071,0.000256906,1.154156887
1145,COAHUILA DE ZARAGOZA,23/05/2020,1.155804496,1.132036643,1.005413648,1.318227915,1.044250057,1.156782569,0.112532512,1.155947038,0.000138967,1.154578943
1146,COAHUILA DE ZARAGOZA,24/05/2020,1.156621397,1.131502546,1.007900266,1.307282161,1.048899269,1.162730554,0.113831285,1.155969342,2.23E-05,1.154956086
1147,COAHUILA DE ZARAGOZA,25/05/2020,1.157162067,1.131577413,1.003392523,1.306570668,1.050691984,1.162886739,0.112194755,1.155987374,1.80E-05,1.155317962
1148,COAHUILA DE ZARAGOZA,26/05/2020,1.156027662,1.133450704,1.01152677,1.315282087,1.047425046,1.156719177,0.109294131,1.156133728,0.000146354,1.155575522
1149,COAHUILA DE ZARAGOZA,27/05/2020,1.155458614,1.132331522,1.01426773,1.315748703,1.049330379,1.16171749,0.11238711,1.156249539,0.000115811,1.155804656
1150,COAHUILA DE ZARAGOZA,28/05/2020,1.153357891,1.133149148,1.011072221,1.307587042,1.048842121,1.157656438,0.108814317,1.156260658,1.11E-05,1.155905912
1151,COAHUILA DE ZARAGOZA,29/05/2020,1.151683362,1.131650662,1.017799813,1.313890579,1.05603244,1.166165663,0.110133223,1.155780145,-0.000480513,1.155794108
1152,COAHUILA DE ZARAGOZA,30/05/2020,1.151720944,1.13200539,1.00559229,1.298728878,1.05157647,1.161625946,0.110049477,1.155159355,-0.000620789,1.155553197
1153,COAHUILA DE ZARAGOZA,31/05/2020,1.150729284,1.131951882,1.010661914,1.295235574,1.05129019,1.159824311,0.108534121,1.154575991,-0.000583364,1.155272667
1154,COAHUILA DE ZARAGOZA,01/06/2020,1.148479063,1.131004863,1.010612745,1.293122962,1.045640469,1.153792215,0.108151746,1.15373426,-0.00084173,1.154860817
1155,COAHUILA DE ZARAGOZA,02/06/2020,1.148331834,1.131615216,1.008121156,1.296670736,1.044440791,1.15026404,0.105823249,1.152493831,-0.001240429,1.15431378
1156,COAHUILA DE ZARAGOZA,03/06/2020,1.146977603,1.131292355,1.001284796,1.28108013,1.045104378,1.149880324,0.104775946,1.151394427,-0.001099404,1.153821983
1157,COAHUILA DE ZARAGOZA,04/06/2020,1.145744115,1.127625828,1.010811845,1.282071966,1.046674145,1.147976062,0.101301916,1.150182854,-0.001211573,1.153221756
1158,COAHUILA DE ZARAGOZA,05/06/2020,1.143404324,1.125193103,0.996896707,1.276347816,1.047306688,1.150467357,0.10316067,1.149095172,-0.001087682,1.152437658
1159,COAHUILA DE ZARAGOZA,06/06/2020,1.141932315,1.126556301,1.009124179,1.28222127,1.048809096,1.151048285,0.102239189,1.147912452,-0.00118272,1.151535904
1160,COAHUILA DE ZARAGOZA,07/06/2020,1.140759048,1.12359239,1.011434621,1.281267163,1.044690254,1.145645878,0.100955624,1.146514077,-0.001398376,1.150545034
1161,COAHUILA DE ZARAGOZA,08/06/2020,1.140857971,1.123908703,1.000079718,1.263971674,1.052431928,1.152783998,0.10035207,1.145089757,-0.001424319,1.149412009
1162,COAHUILA DE ZARAGOZA,09/06/2020,1.139556255,1.122920717,1.009428133,1.262363824,1.044899234,1.142704945,0.09780571,1.14400103,-0.001088727,1.148247431
1163,COAHUILA DE ZARAGOZA,10/06/2020,1.141027036,1.122166836,1.008037691,1.272470999,1.051436737,1.150343428,0.098906691,1.142747376,-0.001253654,1.147070902
1164,COAHUILA DE ZARAGOZA,11/06/2020,1.141806256,1.123334365,1.012457946,1.272536575,1.037497728,1.137727962,0.100230234,1.141897295,-0.000850081,1.146040075
1165,COAHUILA DE ZARAGOZA,12/06/2020,1.141286348,1.124752173,1.010699776,1.261041093,1.030365914,1.131704559,0.101338645,1.141334743,-0.000562551,1.145214958
1166,COAHUILA DE ZARAGOZA,13/06/2020,1.141163278,1.123662921,1.019664676,1.275752853,1.046004667,1.146098702,0.100094035,1.141032175,-0.000302568,1.144472314
1167,COAHUILA DE ZARAGOZA,14/06/2020,1.13918863,1.123528341,1.010162162,1.272501936,1.042392213,1.142109963,0.099717749,1.140922313,-0.000109862,1.143718195
1168,COAHUILA DE ZARAGOZA,15/06/2020,1.137167982,1.119194054,1.016857502,1.276692078,1.052759455,1.147574563,0.094815108,1.140697968,-0.000224345,1.142893862
1169,COAHUILA DE ZARAGOZA,16/06/2020,1.135488397,1.118292791,1.01149303,1.261616651,1.044133849,1.140557372,0.096423522,1.140170826,-0.000527141,1.142085928
1170,COAHUILA DE ZARAGOZA,17/06/2020,1.131749735,1.112907285,1.011998516,1.263828193,1.05304164,1.147501058,0.094459417,1.139589704,-0.000581123,1.14116854
1171,COAHUILA DE ZARAGOZA,18/06/2020,1.126155025,1.107063335,1.011124202,1.251272846,1.030443789,1.121424231,0.090980442,1.138264375,-0.001325329,1.140080835
1172,COAHUILA DE ZARAGOZA,19/06/2020,1.12060941,1.103817044,1.01110178,1.249682554,1.046564245,1.1329923,0.086428055,1.136028485,-0.00223589,1.138681614
1173,COAHUILA DE ZARAGOZA,20/06/2020,1.114629812,1.098429657,0.996590189,1.230052038,1.040090565,1.122432501,0.082341936,1.133074637,-0.002953848,1.137053406
1174,COAHUILA DE ZARAGOZA,21/06/2020,1.106700154,1.092700402,0.996328882,1.215527422,1.038964207,1.118251925,0.079287717,1.129284142,-0.003790495,1.135103227
1175,COAHUILA DE ZARAGOZA,22/06/2020,1.096430002,1.084637162,0.990856715,1.198228412,1.029878459,1.103552272,0.073673812,1.124642931,-0.004641211,1.132670449
1176,COAHUILA DE ZARAGOZA,23/06/2020,1.087118154,1.075106708,0.988867572,1.197934137,1.025605331,1.098232894,0.072627563,1.118823219,-0.005819711,1.129497023
1177,COAHUILA DE ZARAGOZA,24/06/2020,1.078060837,1.067568778,0.986501852,1.18112258,1.022664131,1.092209247,0.069545116,1.111913185,-0.006910035,1.125751444
1178,COAHUILA DE ZARAGOZA,25/06/2020,1.071400698,1.064646355,0.970252724,1.1665667,1.021071285,1.09418442,0.073113134,1.104243342,-0.007669843,1.121253859
1179,COAHUILA DE ZARAGOZA,26/06/2020,1.067773546,1.06048126,0.967773779,1.171908966,1.013337656,1.087204655,0.073866998,1.096421295,-0.007822047,1.11622489
1180,COAHUILA DE ZARAGOZA,27/06/2020,1.06349676,1.057178999,0.964372183,1.167287853,1.009812657,1.082995303,0.073182646,1.088873315,-0.007547981,1.110973976
1181,COAHUILA DE ZARAGOZA,28/06/2020,1.062270336,1.056515601,0.955151585,1.163494219,1.004367929,1.078099093,0.073731164,1.081568593,-0.007304722,1.105426367
1182,COAHUILA DE ZARAGOZA,29/06/2020,1.061044644,1.055321264,0.963181333,1.166573607,1.00567439,1.076844852,0.071170462,1.075221476,-0.006347117,1.099932203
1183,COAHUILA DE ZARAGOZA,30/06/2020,1.062093993,1.055799903,0.97179448,1.165243597,1.001695959,1.073436787,0.071740827,1.070166425,-0.005055051,1.094494822
1184,COAHUILA DE ZARAGOZA,01/07/2020,1.06347932,1.057241324,0.974648012,1.158385181,1.00752287,1.076678232,0.069155362,1.066591545,-0.00357488,1.089252365
1185,COAHUILA DE ZARAGOZA,02/07/2020,1.066253746,1.057168984,0.980058473,1.170843632,1.000129791,1.070563155,0.070433364,1.064508471,-0.002083074,1.084375906
1186,COAHUILA DE ZARAGOZA,03/07/2020,1.069265871,1.060905932,0.9825676,1.172545861,1.008590174,1.081460196,0.072870023,1.063773192,-0.000735279,1.080097244
1187,COAHUILA DE ZARAGOZA,04/07/2020,1.070067653,1.061219261,0.980722287,1.173267425,1.020507766,1.092961,0.072453235,1.063986381,0.000213189,1.076429848
1188,COAHUILA DE ZARAGOZA,05/07/2020,1.072978795,1.061957621,0.978832137,1.172844605,1.018023464,1.087210346,0.069186882,1.06492508,0.000938699,1.073246837
1189,COAHUILA DE ZARAGOZA,06/07/2020,1.073340761,1.062628529,0.981345223,1.179515406,1.013253685,1.081104503,0.067850818,1.06645486,0.00152978,1.070838168
1190,COAHUILA DE ZARAGOZA,07/07/2020,1.072067127,1.061410718,0.969796459,1.162045033,1.006933901,1.074069036,0.067135135,1.068211448,0.001756588,1.069188937
1191,COAHUILA DE ZARAGOZA,08/07/2020,1.069305354,1.05760976,0.976334794,1.165923899,1.01556549,1.080117581,0.064552092,1.069636182,0.001424733,1.068113863
1192,COAHUILA DE ZARAGOZA,09/07/2020,1.063059595,1.052363226,0.977511023,1.153010632,1.014098994,1.075821819,0.061722825,1.070468472,0.000832291,1.067488472
1193,COAHUILA DE ZARAGOZA,10/07/2020,1.057483851,1.049954241,0.975953712,1.148723063,1.002473926,1.063462454,0.060988528,1.070012165,-0.000456307,1.066892679
1194,COAHUILA DE ZARAGOZA,11/07/2020,1.051593403,1.045419698,0.965705109,1.136880318,1.008804716,1.068590573,0.059785856,1.068329019,-0.001683146,1.0661577
1195,COAHUILA DE ZARAGOZA,12/07/2020,1.044783349,1.041312879,0.954844709,1.122770455,1.001405537,1.060414099,0.059008562,1.065689841,-0.002639178,1.065307461
1196,COAHUILA DE ZARAGOZA,13/07/2020,1.038889164,1.035164731,0.950136648,1.119887798,1.004923121,1.062782524,0.057859403,1.06166192,-0.004027921,1.06405839
1197,COAHUILA DE ZARAGOZA,14/07/2020,1.033229201,1.031954439,0.938778433,1.115376366,0.9987683,1.059107851,0.060339551,1.056740263,-0.004921657,1.062475856
1198,COAHUILA DE ZARAGOZA,15/07/2020,1.029089483,1.02719325,0.945858123,1.121890306,0.994789698,1.055707733,0.060918035,1.051191988,-0.005548275,1.060414085
1199,COAHUILA DE ZARAGOZA,16/07/2020,1.025124198,1.022923916,0.923268465,1.103748423,0.992154061,1.052568665,0.060414605,1.045446864,-0.005745124,1.057957668
1200,COAHUILA DE ZARAGOZA,17/07/2020,1.023811214,1.022311356,0.941830166,1.12043074,0.996901514,1.054809807,0.057908294,1.040027521,-0.005419342,1.055019843
1201,COAHUILA DE ZARAGOZA,18/07/2020,1.025021964,1.023242827,0.947248071,1.117214893,0.997837771,1.056990849,0.059153079,1.035217145,-0.004810377,1.051773082
1202,COAHUILA DE ZARAGOZA,19/07/2020,1.025832585,1.023044847,0.929844631,1.100851659,0.998093953,1.055819649,0.057725696,1.031421225,-0.00379592,1.048555533
1203,COAHUILA DE ZARAGOZA,20/07/2020,1.025724573,1.021687326,0.945923199,1.106098788,0.989864132,1.042307953,0.052443821,1.028713973,-0.002707252,1.045187946
1204,COAHUILA DE ZARAGOZA,21/07/2020,1.024944343,1.02153239,0.947293369,1.110005983,0.984520802,1.041484207,0.056963405,1.026833317,-0.001880656,1.04178679
1205,COAHUILA DE ZARAGOZA,22/07/2020,1.025120823,1.021043749,0.938404459,1.101861531,0.982328627,1.04087179,0.058543162,1.025649766,-0.001183551,1.038420877
1206,COAHUILA DE ZARAGOZA,23/07/2020,1.022662725,1.020637434,0.937460677,1.097765744,0.98625687,1.043378006,0.057121137,1.025082814,-0.000566951,1.035264839
1207,COAHUILA DE ZARAGOZA,24/07/2020,1.021296702,1.019282638,0.94744361,1.099250442,0.988943772,1.043485512,0.05454174,1.024731175,-0.000351639,1.032379348
1208,COAHUILA DE ZARAGOZA,25/07/2020,1.0202634,1.017593612,0.937717739,1.094380959,0.990014148,1.045322509,0.055308361,1.024371959,-0.000359216,1.029794552
1209,COAHUILA DE ZARAGOZA,26/07/2020,1.018677136,1.01720879,0.946768398,1.108135458,0.98880658,1.047339892,0.058533312,1.023692164,-0.000679795,1.027556695
1210,COAHUILA DE ZARAGOZA,27/07/2020,1.017134485,1.015604533,0.930414391,1.099214259,0.98370465,1.041415859,0.057711208,1.022669957,-0.001022207,1.025691965
1211,COAHUILA DE ZARAGOZA,28/07/2020,1.013826306,1.013630881,0.931830354,1.099560348,0.984223304,1.042302474,0.05807917,1.021442802,-0.001227155,1.024138059
1212,COAHUILA DE ZARAGOZA,29/07/2020,1.013116409,1.010679119,0.936170979,1.10903036,0.976062646,1.034458828,0.058396182,1.019854511,-0.001588291,1.022752138
1213,COAHUILA DE ZARAGOZA,30/07/2020,1.009515923,1.009172524,0.921737219,1.088517632,0.979138766,1.03856181,0.059423045,1.018139595,-0.001714916,1.021611204
1214,COAHUILA DE ZARAGOZA,31/07/2020,1.004292808,1.005461362,0.917292573,1.101752526,0.972928479,1.031649805,0.058721326,1.01626148,-0.001878115,1.020496328
1215,COAHUILA DE ZARAGOZA,01/08/2020,0.999412967,1.000517803,0.913066802,1.096434422,0.979951476,1.040197767,0.060246291,1.013832352,-0.002429128,1.019102156
1216,COAHUILA DE ZARAGOZA,02/08/2020,0.995502611,0.997206903,0.905675143,1.086537563,0.970616371,1.035720925,0.065104553,1.010853719,-0.002978633,1.017272942
1217,COAHUILA DE ZARAGOZA,03/08/2020,0.99212501,0.994107819,0.9025514,1.085903316,0.96747076,1.0328683,0.065397539,1.007543073,-0.003310646,1.015106515
1218,COAHUILA DE ZARAGOZA,04/08/2020,0.988246114,0.993370952,0.88987083,1.085181002,0.968788514,1.033911677,0.065123163,1.00397029,-0.003572782,1.012706546
1219,COAHUILA DE ZARAGOZA,05/08/2020,0.986701757,0.991215967,0.881028394,1.079100204,0.960475028,1.026829982,0.066354954,1.000315977,-0.003654313,1.010085244
1220,COAHUILA DE ZARAGOZA,06/08/2020,0.984059671,0.990531539,0.887105675,1.082865387,0.954926356,1.020683536,0.06575718,0.996542456,-0.003773522,1.007341025
1221,COAHUILA DE ZARAGOZA,07/08/2020,0.982904769,0.98942539,0.873041223,1.072526527,0.953276714,1.020519145,0.067242432,0.992905848,-0.003636607,1.004583664
1222,COAHUILA DE ZARAGOZA,08/08/2020,0.983081332,0.988069676,0.89143984,1.09103976,0.950713137,1.018897272,0.068184135,0.989850414,-0.003055434,1.001841383
1223,COAHUILA DE ZARAGOZA,09/08/2020,0.982606129,0.987965216,0.893421083,1.086733754,0.954373103,1.022460009,0.068086906,0.987517323,-0.002333091,0.999185521
1224,COAHUILA DE ZARAGOZA,10/08/2020,0.982356159,0.985795761,0.878900761,1.075747155,0.952036452,1.019589253,0.067552801,0.985674969,-0.001842355,0.996609021
1225,COAHUILA DE ZARAGOZA,11/08/2020,0.980582134,0.986683362,0.879048887,1.083182087,0.952997034,1.027396144,0.07439911,0.984279419,-0.00139555,0.994124855
1226,COAHUILA DE ZARAGOZA,12/08/2020,0.976958631,0.982434581,0.884415357,1.091085761,0.95860471,1.031089634,0.072484924,0.983184564,-0.001094854,0.991750271
1227,COAHUILA DE ZARAGOZA,13/08/2020,0.972363992,0.98085484,0.867136608,1.09100292,0.94393011,1.019944036,0.076013926,0.981792689,-0.001391875,0.989167572
1228,COAHUILA DE ZARAGOZA,14/08/2020,0.969163857,0.977158494,0.857349123,1.093198543,0.940614948,1.019216106,0.078601158,0.980121878,-0.001670811,0.986513863
1229,COAHUILA DE ZARAGOZA,15/08/2020,0.964911936,0.973327231,0.841906099,1.083416662,0.946416345,1.026313066,0.079896721,0.978158891,-0.001962987,0.984004652
1230,COAHUILA DE ZARAGOZA,16/08/2020,0.963481533,0.974872063,0.839269722,1.085785182,0.938282621,1.022120765,0.083838144,0.975563263,-0.002595628,0.981540293
1231,COAHUILA DE ZARAGOZA,17/08/2020,0.962340664,0.974480802,0.834505007,1.087388933,0.933661892,1.016866198,0.083204306,0.972831177,-0.002732085,0.979253073
1232,COAHUILA DE ZARAGOZA,18/08/2020,0.960831943,0.973816401,0.829899664,1.083745989,0.941076623,1.025863048,0.084786424,0.969971821,-0.002859356,0.97712562
1233,COAHUILA DE ZARAGOZA,19/08/2020,0.960518505,0.973571348,0.830916867,1.099642307,0.94494555,1.034639487,0.089693937,0.967150365,-0.002821456,0.975167465
1234,COAHUILA DE ZARAGOZA,20/08/2020,0.962458385,0.97697267,0.823097327,1.107530467,0.943617575,1.038357059,0.094739485,0.964801776,-0.002348589,0.973297232
1235,COAHUILA DE ZARAGOZA,21/08/2020,0.962185118,0.977124191,0.818883825,1.11880781,0.937063757,1.030617122,0.093553366,0.963386689,-0.001415087,0.971754283
1236,COAHUILA DE ZARAGOZA,22/08/2020,0.962173861,0.97616624,0.807963291,1.105835505,0.934472961,1.031797219,0.097324259,0.962389726,-0.000996963,0.970274308
1237,COAHUILA DE ZARAGOZA,23/08/2020,0.961872091,0.977861276,0.794098741,1.104802605,0.936479791,1.034105047,0.097625256,0.961998573,-0.000391154,0.968780918
1238,COAHUILA DE ZARAGOZA,24/08/2020,0.96280558,0.975369331,0.799315375,1.111209592,0.938685793,1.041098783,0.10241299,0.961768652,-0.00022992,0.967299915
1239,COAHUILA DE ZARAGOZA,25/08/2020,0.964211671,0.976891889,0.804526135,1.122938862,0.932955721,1.035989828,0.103034107,0.961835069,6.64E-05,0.965903445
1240,COAHUILA DE ZARAGOZA,26/08/2020,0.965663279,0.975482001,0.825715796,1.149913654,0.920937141,1.027733697,0.106796556,0.962317887,0.000482818,0.964734126
1241,COLIMA,25/03/2020,1.132840132,1.096891934,0.859302188,1.461892889,0.982372506,1.150317484,0.167944978,1.129919595,0,1.126677323
1242,COLIMA,26/03/2020,1.13072942,1.096759295,0.832301802,1.43770949,0.988152964,1.152080847,0.163927883,1.130336814,0.00041722,1.127117523
1243,COLIMA,27/03/2020,1.132569174,1.097638284,0.869518857,1.460581336,0.997880064,1.159386743,0.161506679,1.130452504,0.000115689,1.127406959
1244,COLIMA,28/03/2020,1.129743205,1.098167229,0.901599517,1.486432995,0.997605592,1.156184119,0.158578527,1.130831015,0.000378511,1.127827805
1245,COLIMA,29/03/2020,1.128859441,1.096982303,0.891229342,1.475262241,0.977926218,1.138957117,0.161030899,1.130805816,-2.52E-05,1.128046797
1246,COLIMA,30/03/2020,1.128091409,1.093931867,0.869899612,1.46447631,0.993283776,1.154990349,0.161706573,1.130654366,-0.000151451,1.128202663
1247,COLIMA,31/03/2020,1.126604384,1.093332365,0.875357308,1.46245825,0.99764818,1.153494843,0.155846663,1.130393197,-0.000261169,1.128303669
1248,COLIMA,01/04/2020,1.125441335,1.091350956,0.87754034,1.451489791,0.985993134,1.148728561,0.162735427,1.129919595,-0.000473602,1.128298459
1249,COLIMA,02/04/2020,1.124339417,1.09185111,0.863440503,1.439198774,1.000575536,1.162170903,0.161595367,1.128862624,-0.001056971,1.128210174
1250,COLIMA,03/04/2020,1.122594086,1.089983656,0.855409561,1.442729312,1.005195415,1.164559345,0.159363931,1.127949766,-0.000912858,1.128043181
1251,COLIMA,04/04/2020,1.123486769,1.088924028,0.887012976,1.454325269,1.004588588,1.16549952,0.160910932,1.126524754,-0.001425013,1.127751521
1252,COLIMA,05/04/2020,1.123324038,1.089627232,0.859207733,1.421756227,1.000539214,1.15721104,0.156671826,1.125630977,-0.000893777,1.127523624
1253,COLIMA,06/04/2020,1.122923481,1.09032731,0.845837571,1.422540033,0.985067346,1.143196277,0.158128931,1.124840205,-0.000790772,1.127284104
1254,COLIMA,07/04/2020,1.121936227,1.090321591,0.869549747,1.451280436,0.995444391,1.154995396,0.159551006,1.12410193,-0.000738275,1.127015972
1255,COLIMA,08/04/2020,1.121521674,1.088113971,0.831964324,1.421273955,0.998901792,1.15532239,0.156420598,1.123435051,-0.000666879,1.126677323
1256,COLIMA,09/04/2020,1.121389129,1.090550081,0.837882229,1.418040837,0.995362256,1.152296527,0.15693427,1.122875099,-0.000559952,1.125868861
1257,COLIMA,10/04/2020,1.119349994,1.090288797,0.821248067,1.400052526,0.985062352,1.142942041,0.157879689,1.122453629,-0.00042147,1.125201698
1258,COLIMA,11/04/2020,1.118571958,1.089685007,0.89239853,1.464951701,0.995167918,1.151848403,0.156680485,1.121990188,-0.000463442,1.124257471
1259,COLIMA,12/04/2020,1.118924879,1.091023043,0.868893441,1.442993832,0.994259636,1.155519598,0.161259962,1.121288072,-0.000702116,1.123459524
1260,COLIMA,13/04/2020,1.118226641,1.091180098,0.81677881,1.395126036,0.99626311,1.156828489,0.160565379,1.12065962,-0.000628451,1.122749913
