id,X,state,date,mean,ML,Low_90,High_90,Low_50,High_50,sd,pendiente,sma_7,sma_14
4744,253270,26033,29/06/2020,1.083978427,1.073292753,0.994626271,1.175714815,1.03046472,1.093707607,0.063242886,-0.001455046,1.089715572,1.094554549
4745,253271,26033,30/06/2020,1.082816135,1.072615239,0.986557878,1.164341623,1.029567804,1.090807482,0.061239678,-0.001508274,1.088207298,1.093327708
4746,253272,26033,01/07/2020,1.082518273,1.070739801,0.990986618,1.168822553,1.036032695,1.097721491,0.061688796,-0.001280094,1.086927204,1.092015457
4747,253273,26033,02/07/2020,1.081048584,1.070840809,0.993323506,1.169930122,1.032692779,1.095061127,0.062368348,-0.00116389,1.085763314,1.090662313
4748,253274,26033,03/07/2020,1.080169804,1.06969779,0.99637519,1.173993872,1.034823686,1.094568144,0.059744458,-0.001246055,1.084517258,1.089301511
4749,253275,26033,04/07/2020,1.07841266,1.069279233,0.994164881,1.163825232,1.03072484,1.09081999,0.06009515,-0.001166919,1.083350339,1.087947509
4750,253276,26033,05/07/2020,1.07687444,1.068007445,1.000784163,1.173038587,1.02732146,1.087975351,0.060653891,-0.001308722,1.082041617,1.086606118
4751,253277,26033,06/07/2020,1.075483562,1.066873569,0.992260727,1.162005248,1.027406508,1.087162351,0.059755843,-0.001210428,1.080831189,1.085273381
4752,253278,26033,07/07/2020,1.073842834,1.066308339,0.986794919,1.155547074,1.021333232,1.080049154,0.058715921,-0.001213552,1.079617637,1.083912467
4753,253279,26033,08/07/2020,1.072750138,1.064813224,0.993356885,1.161294857,1.017174047,1.076214751,0.059040704,-0.0012819,1.078335737,1.08263147
4754,253280,26033,09/07/2020,1.071747357,1.063874787,0.998575748,1.162153068,1.02389815,1.081563821,0.057665672,-0.001395448,1.076940289,1.081351801
4755,253281,26033,10/07/2020,1.069753879,1.062666832,0.997345977,1.159214355,1.032178325,1.088802017,0.056623692,-0.001328747,1.075611542,1.0800644
4756,253282,26033,11/07/2020,1.068202766,1.062048618,0.999980279,1.160489317,1.029534486,1.085809977,0.056275491,-0.001487989,1.074123553,1.078736946
4757,253283,26033,12/07/2020,1.066657662,1.06072361,0.991752056,1.158990038,1.017796582,1.075653875,0.057857293,-0.001458556,1.072664997,1.077353307
4758,253284,26033,13/07/2020,1.065956481,1.057996727,0.978952329,1.145717605,1.025036806,1.081421135,0.056384329,-0.00145954,1.071205457,1.076018323
4759,253285,26033,14/07/2020,1.064283558,1.057961973,0.977637289,1.144580884,1.032134828,1.088066436,0.055931608,-0.001361012,1.069844445,1.074731041
4760,253286,26033,15/07/2020,1.063689646,1.058092213,0.981236133,1.150232201,1.025329105,1.081716549,0.056387443,-0.001365611,1.068478835,1.073407286
4761,253287,26033,16/07/2020,1.063365479,1.056911421,0.983108178,1.156645934,1.02134154,1.07508575,0.053744209,-0.001294356,1.067184478,1.072062384
4762,253288,26033,17/07/2020,1.062341527,1.056606685,0.977187035,1.14608477,1.018632862,1.076039861,0.057406999,-0.001197411,1.065987067,1.070799305
4763,253289,26033,18/07/2020,1.062515653,1.056686547,0.966594294,1.139701894,1.01615755,1.07301978,0.056862231,-0.001058907,1.06492816,1.069525856
4764,253290,26033,19/07/2020,1.060207949,1.05651613,0.985588187,1.147824513,1.020482451,1.074599187,0.054116736,-0.000812445,1.064115715,1.068390356
4765,253291,26033,20/07/2020,1.059698691,1.055377185,0.985982361,1.14452573,1.027598573,1.083557936,0.055959364,-0.000921388,1.063194328,1.067199892
4766,253292,26033,21/07/2020,1.058670871,1.054551436,0.986240179,1.149674295,1.015666363,1.073695371,0.058029008,-0.00089397,1.062300358,1.066072402
4767,253293,26033,22/07/2020,1.057704755,1.052190297,0.98987009,1.148126367,1.026063995,1.081785957,0.055721962,-0.000801813,1.061498545,1.06498869
4768,253294,26033,23/07/2020,1.05649767,1.051375969,0.988214537,1.152052864,1.01887567,1.072689229,0.05381356,-0.000854984,1.060643561,1.06391402
4769,253295,26033,24/07/2020,1.055735457,1.050681153,0.968217826,1.132603302,1.023990306,1.080502152,0.056511846,-0.000981116,1.059662445,1.062824756
4770,253296,26033,25/07/2020,1.055697891,1.05196177,0.973721071,1.14304602,1.023241188,1.079185469,0.055944281,-0.000943724,1.058718721,1.06182344
4771,253297,26033,26/07/2020,1.055810676,1.050806408,0.9767839,1.144876771,1.017354264,1.074021672,0.056667408,-0.000973966,1.057744755,1.060930235
4772,253298,26033,27/07/2020,1.055397198,1.050084767,0.970614337,1.135662852,1.020688027,1.076994276,0.056306249,-0.000628182,1.057116573,1.06015545
4773,253299,26033,28/07/2020,1.054901899,1.04946287,0.972626399,1.139031592,1.02191294,1.078894058,0.056981117,-0.000614499,1.056502074,1.059401216
4774,253300,26033,29/07/2020,1.053473732,1.04819979,0.968868699,1.134910592,1.013378475,1.070524382,0.057145907,-0.000538425,1.055963649,1.058731097
4775,253301,26033,30/07/2020,1.052298778,1.046399065,0.968875801,1.132766298,1.013081865,1.070091199,0.057009335,-0.000604432,1.055359217,1.058001389
4776,253302,26033,31/07/2020,1.052344783,1.048785396,0.973320538,1.135175401,1.018561814,1.077275829,0.058714015,-0.000599842,1.054759376,1.05721091
4777,253303,26033,01/08/2020,1.051322834,1.047214489,0.974025207,1.141582919,1.017401814,1.076001009,0.058599194,-0.000484382,1.054274994,1.056496857
4778,253304,26033,02/08/2020,1.051244628,1.047032981,0.965686276,1.137578918,1.017303609,1.074926362,0.057622753,-0.000625008,1.053649986,1.05569737
4779,253305,26033,03/08/2020,1.051449117,1.047728621,0.965312667,1.14135914,1.015392576,1.074712947,0.059320371,-0.000652292,1.052997693,1.055057133
4780,253306,26033,04/08/2020,1.05079613,1.045914303,0.965955962,1.133035776,1.011727689,1.070951335,0.059223647,-0.000564012,1.052433682,1.054467878
4781,253307,26033,05/08/2020,1.049689764,1.044675048,0.965692697,1.137716962,1.018923054,1.079169666,0.060246612,-0.000586538,1.051847143,1.053905396
4782,253308,26033,06/08/2020,1.048804746,1.044333561,0.960352362,1.133382896,1.013922405,1.073745941,0.059823536,-0.000540567,1.051306576,1.053332897
4783,253309,26033,07/08/2020,1.048590301,1.044290504,0.963058049,1.138605029,1.009528307,1.071037722,0.061509415,-0.000499147,1.050807429,1.052783402
4784,253310,26033,08/08/2020,1.047267222,1.043503872,0.954784021,1.134130352,1.008042029,1.068354266,0.060312238,-0.000536355,1.050271074,1.052273034
4785,253311,26033,09/08/2020,1.0475981,1.043927288,0.958647446,1.136655301,1.01351441,1.074958885,0.061444475,-0.000579373,1.049691701,1.051670844
4786,253312,26033,10/08/2020,1.04740688,1.043664368,0.949070611,1.132401686,1.006844671,1.070202516,0.063357845,-0.000520933,1.049170769,1.051084231
4787,253313,26033,11/08/2020,1.047779329,1.043635868,0.949115993,1.13174984,1.005739081,1.068533511,0.06279443,-0.000577462,1.048593306,1.050513494
4788,253314,26033,12/08/2020,1.04731299,1.043919966,0.954923574,1.136374088,1.004398478,1.069632308,0.06523383,-0.000430972,1.048162335,1.050004739
4789,253315,26033,13/08/2020,1.046510929,1.044068376,0.955994398,1.139985272,1.007041161,1.072860425,0.065819264,-0.000339539,1.047822796,1.049564686
4790,253316,26033,14/08/2020,1.045946459,1.043689281,0.956440892,1.139783968,1.001622552,1.064878907,0.063256355,-0.000327688,1.047495107,1.049151268
4791,253317,26033,15/08/2020,1.044197094,1.041748485,0.964787322,1.150821789,1.005739325,1.069317057,0.063577732,-0.000377692,1.047117416,1.048694245
4792,253318,26033,16/08/2020,1.044187262,1.040792781,0.95129774,1.130796165,1.008285805,1.072954836,0.064669031,-0.00043859,1.046678826,1.048185264
4793,253319,26033,17/08/2020,1.044153554,1.040210449,0.95796364,1.14774121,0.995677139,1.061811813,0.066134674,-0.000487263,1.046191563,1.047681166
4794,253320,26033,18/08/2020,1.043859024,1.041674416,0.954608338,1.153883209,1.004752221,1.072031292,0.067279071,-0.000464761,1.045726802,1.047160054
4795,253321,26033,19/08/2020,1.044527642,1.040316371,0.937820928,1.138191795,1.006215292,1.074441485,0.068226193,-0.000560044,1.045166759,1.046664547
4796,253322,26033,20/08/2020,1.044560556,1.042150586,0.937529149,1.13835653,1.013689609,1.082983348,0.069293738,-0.000397907,1.044768852,1.046295824
4797,253323,26033,21/08/2020,1.044099206,1.041659223,0.949822293,1.151930319,1.011573036,1.081236709,0.069663673,-0.000278625,1.044490227,1.045992667
4798,253324,26033,22/08/2020,1.044344168,1.043457235,0.938496396,1.144320803,1.006048456,1.074828174,0.068779718,-0.000263893,1.044226334,1.045671875
4799,253325,26033,23/08/2020,1.044920626,1.043119248,0.944402,1.147258375,1.001615309,1.070603128,0.068987819,2.10E-05,1.044247345,1.045463085
4800,253326,26033,24/08/2020,1.044629313,1.041473096,0.943560126,1.154430945,0.99927781,1.071030716,0.071752906,0.000104766,1.044352111,1.045271837
4801,253327,26033,25/08/2020,1.045137823,1.04209771,0.950873306,1.166449042,1.003457391,1.07608254,0.072625149,6.80E-05,1.044420076,1.045073439
4802,253328,26033,26/08/2020,1.045432236,1.042694459,0.933638455,1.157050781,1.004580724,1.07693222,0.072351496,0.000182686,1.044602762,1.04488476
4803,253329,26033,27/08/2020,1.045561812,1.043162261,0.949991313,1.178038847,1.004061078,1.079058229,0.074997151,0.000129228,1.04473199,1.044750421
4804,253330,26033,28/08/2020,1.045483012,1.043759036,0.944345481,1.17850068,0.994384806,1.071328303,0.076943497,0.000143037,1.044875026,1.044682627
4805,253331,26033,29/08/2020,1.045539075,1.042840036,0.945185787,1.180767213,0.992994663,1.071822839,0.078828176,0.000197686,1.045072713,1.044649523
4806,253332,26034,28/03/2020,1.313316744,1.277167347,0.724782174,1.935967246,0.971291514,1.445313015,0.474021501,0,1.305884834,1.29771178
4807,253333,26034,29/03/2020,1.308252357,1.269803629,0.698871355,1.912793146,1.00385414,1.472262665,0.468408524,0.001061701,1.306946535,1.29882642
4808,253334,26034,30/03/2020,1.307194584,1.262003298,0.698445675,1.921377319,0.949548365,1.414032721,0.464484356,0.000338218,1.307284753,1.299579319
4809,253335,26034,31/03/2020,1.303616988,1.257897498,0.691934594,1.915727689,0.983375563,1.463744145,0.480368583,0.000187107,1.30747186,1.300256662
4810,253336,26034,01/04/2020,1.30166714,1.256246683,0.659923544,1.944659917,0.930751721,1.405081967,0.474330246,-0.000323978,1.307147882,1.300678462
4811,253337,26034,02/04/2020,1.303329214,1.263673808,0.683613905,1.952455627,0.927235612,1.407798922,0.480563311,-0.000602528,1.306545354,1.300960988
4812,253338,26034,03/04/2020,1.30381681,1.273300058,0.676652944,1.969559309,0.949618745,1.441880702,0.492261958,-0.000365089,1.306180266,1.301362233
4813,253339,26034,04/04/2020,1.298983664,1.25789827,0.67834252,2.018836546,0.963230063,1.442809647,0.479579584,-0.000295432,1.305884834,1.301798307
4814,253340,26034,05/04/2020,1.293272147,1.254282995,0.673524799,1.984572928,0.960938065,1.441823434,0.480885369,-0.002047583,1.303837251,1.301889156
4815,253341,26034,06/04/2020,1.291542074,1.247945809,0.697368366,2.020797056,0.920509932,1.402381399,0.481871467,-0.00214003,1.301697221,1.301572039
4816,253342,26034,07/04/2020,1.287796093,1.249010439,0.669879179,1.972529887,0.932539457,1.418326544,0.485787087,-0.002236073,1.299461148,1.301131346
4817,253343,26034,08/04/2020,1.284067933,1.2487073,0.69045799,2.069304885,0.91425678,1.405922042,0.491665262,-0.002260128,1.29720102,1.300423082
4818,253344,26034,09/04/2020,1.287484547,1.248226658,0.685792925,2.113530807,0.88302835,1.373155387,0.490127037,-0.002514173,1.294686848,1.299448522
4819,253345,26034,10/04/2020,1.283624626,1.236419,0.592606481,2.001774142,0.917021148,1.395783375,0.478762227,-0.002263524,1.292423324,1.298718005
4820,253346,26034,11/04/2020,1.282708303,1.245847015,0.650696239,2.033610484,0.915908334,1.396716913,0.480808579,-0.002884598,1.289538726,1.29771178
4821,253347,26034,12/04/2020,1.277527274,1.229594023,0.594411133,1.98826557,0.964609801,1.435908552,0.47129875,-0.002325052,1.287213675,1.295525463
4822,253348,26034,13/04/2020,1.27708382,1.231321078,0.640969404,2.042407212,0.953536832,1.441084681,0.487547849,-0.002249268,1.284964407,1.293330814
4823,253349,26034,14/04/2020,1.275373853,1.226647395,0.629141567,2.023583243,0.895197787,1.381260529,0.486062742,-0.002065465,1.282898942,1.291180045
4824,253350,26034,15/04/2020,1.273200239,1.220324909,0.602209658,2.046835513,0.856394972,1.332403194,0.476008221,-0.001774606,1.281124337,1.289162678
4825,253351,26034,16/04/2020,1.273355526,1.218184518,0.615792338,2.03874719,0.925409071,1.409770517,0.484361445,-0.001552528,1.279571809,1.287129328
4826,253352,26034,17/04/2020,1.271455514,1.221203705,0.571367147,2.019808102,1.004543218,1.481500428,0.47695721,-0.002018432,1.277553378,1.284988351
4827,253353,26034,18/04/2020,1.269486737,1.224374441,0.626322411,2.078479819,0.91158386,1.381208198,0.469624338,-0.001738445,1.275814933,1.28267683
4828,253354,26034,19/04/2020,1.269850709,1.224825193,0.585227677,2.044338273,0.905270773,1.377621833,0.47235106,-0.001888795,1.273926138,1.280569906
4829,253355,26034,20/04/2020,1.26766187,1.230344474,0.5972032,2.05059909,0.887895436,1.373462156,0.48556672,-0.001096652,1.272829485,1.278896946
4830,253356,26034,21/04/2020,1.263726465,1.226538166,0.605545891,2.071622454,0.896662355,1.390050995,0.493388639,-0.001345993,1.271483493,1.277191218
4831,253357,26034,22/04/2020,1.259922704,1.219356656,0.61357866,2.073511741,0.883068838,1.384239437,0.5011706,-0.001663913,1.26981958,1.275471958
4832,253358,26034,23/04/2020,1.258773581,1.21254112,0.551822303,1.995923059,0.871241082,1.351119128,0.479878046,-0.001896791,1.267922789,1.273747299
4833,253359,26034,24/04/2020,1.257970074,1.219211358,0.595691083,2.036262735,0.916382237,1.410630364,0.494248127,-0.002083135,1.265839654,1.271696516
4834,253360,26034,25/04/2020,1.257674052,1.213443666,0.571366266,2.039383169,0.880153324,1.376651793,0.496498469,-0.001926491,1.263913163,1.269864048
4835,253361,26034,26/04/2020,1.261139183,1.210264565,0.614975732,2.085803494,0.853698826,1.3516586,0.497959774,-0.001687527,1.262225636,1.268075887
4836,253362,26034,27/04/2020,1.260633207,1.213712095,0.564077572,2.100940991,0.877548352,1.384581602,0.50703325,-0.001244504,1.260981133,1.266905309
4837,253363,26034,28/04/2020,1.259580322,1.216486134,0.532494343,2.087011661,0.844090559,1.34937702,0.505286461,-0.001004095,1.259977038,1.265730265
4838,253364,26034,29/04/2020,1.259421261,1.213294254,0.483089318,2.04255412,0.897186098,1.397681539,0.500495441,-0.000592306,1.259384732,1.264602156
4839,253365,26034,30/04/2020,1.261495641,1.220060189,0.45752086,2.062040426,0.858482023,1.37486201,0.516379987,-7.16E-05,1.259313097,1.263617943
4840,253366,26034,01/05/2020,1.261442261,1.209845065,0.469977831,2.073915477,0.90181451,1.405718523,0.503904013,0.000388866,1.259701963,1.262770809
4841,253367,26034,02/05/2020,1.264127778,1.210928297,0.396523824,2.012100524,0.935036177,1.447304412,0.512268235,0.000496027,1.26019799,1.262055576
4842,253368,26034,03/05/2020,1.266082412,1.206922073,0.521179725,2.108878327,0.855731988,1.359482291,0.503750303,0.000921961,1.26111995,1.261672793
4843,253369,26034,04/05/2020,1.266066171,1.205337916,0.556247311,2.102157717,0.910758915,1.420705551,0.509946635,0.000706175,1.261826126,1.261403629
4844,253370,26034,05/05/2020,1.266628981,1.208171199,0.526139593,2.09395004,0.889920894,1.394523382,0.504602488,0.000776138,1.262602264,1.261289651
4845,253371,26034,06/05/2020,1.264004591,1.205797232,0.568216077,2.108923566,0.898481385,1.405667314,0.507185929,0.001006951,1.263609215,1.261496973
4846,253372,26034,07/05/2020,1.264126025,1.212852634,0.537448535,2.107247836,0.927263733,1.424099592,0.496835859,0.000654761,1.264263976,1.261788537
4847,253373,26034,08/05/2020,1.263163078,1.213606149,0.636558201,2.23679066,0.887118698,1.383047759,0.495929061,0.000375769,1.264639745,1.262170854
4848,253374,26034,09/05/2020,1.263166783,1.205437995,0.535079227,2.07679147,0.859968296,1.359723338,0.499755042,0.000245831,1.264885576,1.262541783
4849,253375,26034,10/05/2020,1.262538234,1.200419023,0.410213547,2.011916539,0.889250236,1.383998922,0.494748686,-0.000137285,1.264748291,1.262934121
4850,253376,26034,11/05/2020,1.253995868,1.200751242,0.570858353,2.133140511,0.959304304,1.455371959,0.496067655,-0.000506311,1.26424198,1.263034053
4851,253377,26034,12/05/2020,1.251992152,1.203508108,0.560180487,2.113520489,0.953526217,1.459811119,0.506284903,-0.001724329,1.262517651,1.262559958
4852,253378,26034,13/05/2020,1.255495179,1.212839317,0.528778961,2.131075948,0.917144957,1.416203471,0.499058514,-0.002090976,1.260426676,1.262017945
4853,253379,26034,14/05/2020,1.256144516,1.218368304,0.434743522,2.024369948,0.925241061,1.418364315,0.493123254,-0.00121563,1.259211046,1.261737511
4854,253380,26034,15/05/2020,1.254763725,1.220691763,0.469623883,2.087983869,0.908001006,1.40201665,0.494015644,-0.001140216,1.25807083,1.261355288
4855,253381,26034,16/05/2020,1.252069757,1.211400264,0.49997543,2.120269966,0.956656326,1.4508435,0.494187174,-0.001199908,1.256870922,1.260878249
4856,253382,26034,17/05/2020,1.254273151,1.224830893,0.482846132,2.106931067,0.953601388,1.455478387,0.501876999,-0.001585289,1.255285633,1.260016962
4857,253383,26034,18/05/2020,1.252824592,1.214112306,0.507460142,2.097790355,0.944238113,1.443687909,0.499449797,-0.001180726,1.254104907,1.259173444
4858,253384,26034,19/05/2020,1.248113721,1.209267064,0.347181938,1.946650683,0.956144594,1.455110157,0.498965564,-0.000167325,1.253937582,1.258227617
4859,253385,26034,20/05/2020,1.249084708,1.210991301,0.50166502,2.108666459,0.935541163,1.42504323,0.489502068,-0.000554062,1.25338352,1.256905098
4860,253386,26034,21/05/2020,1.251418296,1.206626756,0.3707105,2.003883884,0.924116224,1.422624459,0.498508235,-0.000915782,1.252467739,1.255839392
4861,253387,26034,22/05/2020,1.251711907,1.217578377,0.487402439,2.068963837,0.931726217,1.435692927,0.50396671,-0.000675174,1.251792564,1.254931697
4862,253388,26034,23/05/2020,1.2486293,1.216814464,0.575033577,2.174212764,0.918873894,1.415658495,0.496784602,-0.000435974,1.25135659,1.254113756
4863,253389,26034,24/05/2020,1.246655544,1.206149706,0.439327486,2.076904591,0.895795884,1.397573103,0.50177722,-0.000491494,1.250865096,1.253075365
4864,253390,26034,25/05/2020,1.244523686,1.206698492,0.365434017,2.006734807,0.880496204,1.388655943,0.50815974,-0.00108823,1.249776867,1.251940887
4865,253391,26034,26/05/2020,1.243179241,1.20777341,0.3562596,2.005124999,0.931397231,1.441363641,0.509966411,-0.001185844,1.248591023,1.251264302
4866,253392,26034,27/05/2020,1.242294536,1.200816899,0.513847006,2.141385141,0.896841397,1.425971042,0.529129645,-0.000704926,1.247886097,1.250634809
4867,253393,26034,28/05/2020,1.242391932,1.206852491,0.49455051,2.062754816,0.889875801,1.422727381,0.53285158,-0.000970025,1.246916073,1.249691906
4868,253394,26034,29/05/2020,1.240589374,1.204352012,0.522377272,2.099442601,0.896674627,1.411984757,0.51531013,-0.001289481,1.245626592,1.248709578
4869,253395,26034,30/05/2020,1.243360317,1.205642787,0.544860006,2.114048748,0.848483069,1.370703866,0.522220796,-0.001588933,1.244037659,1.247697125
4870,253396,26034,31/05/2020,1.24658141,1.204745116,0.558510559,2.145672168,0.907022504,1.432219446,0.525196941,-0.000752712,1.243284947,1.247075022
4871,253397,26034,01/06/2020,1.243803145,1.21222336,0.511736908,2.112760622,0.931513667,1.442433939,0.510920271,-1.06E-05,1.243274357,1.246525612
4872,253398,26034,02/06/2020,1.244895739,1.214140489,0.551330556,2.131576229,0.935343257,1.447855085,0.512511828,-0.000102934,1.243171422,1.245881223
4873,253399,26034,03/06/2020,1.245099021,1.218664036,0.453565352,2.044871503,0.922238708,1.441340497,0.519101788,0.000245214,1.243416636,1.245651367
4874,253400,26034,04/06/2020,1.244541156,1.217368296,0.48309726,2.106889549,0.905146085,1.428987087,0.523841003,0.000400641,1.243817277,1.245366675
4875,253401,26034,05/06/2020,1.24340294,1.214686163,0.390560973,1.996484828,0.920641461,1.439999754,0.519358293,0.000307032,1.244124309,1.244875451
4876,253402,26034,06/06/2020,1.236851271,1.212703655,0.391901369,2.001713144,0.914604566,1.419893859,0.505289293,0.000401938,1.244526247,1.244281953
4877,253403,26034,07/06/2020,1.233929443,1.207149483,0.515082022,2.104941129,0.904829202,1.423167096,0.518337895,-0.000929864,1.243596383,1.243440665
4878,253404,26034,08/06/2020,1.230008113,1.206324944,0.460998556,2.095751341,0.957322075,1.481004372,0.523682297,-0.001807424,1.241788959,1.242531658
4879,253405,26034,09/06/2020,1.227691466,1.195827303,0.478529279,2.08216127,0.842852412,1.360344179,0.517491767,-0.001970719,1.239818241,1.241494831
4880,253406,26034,10/06/2020,1.222810659,1.192997878,0.548375487,2.141068339,0.898349751,1.414191904,0.515842153,-0.002457753,1.237360487,1.240388562
4881,253407,26034,11/06/2020,1.218858956,1.191758921,0.604147724,2.237627416,0.907722839,1.419425156,0.511702317,-0.003184052,1.234176436,1.238996856
4882,253408,26034,12/06/2020,1.220600673,1.19768795,0.488570336,2.050504548,0.907722675,1.418671062,0.510948387,-0.003668886,1.23050755,1.237315929
4883,253409,26034,13/06/2020,1.217109554,1.200354755,0.50594069,2.087705602,0.921801621,1.427737939,0.505936319,-0.003257467,1.227250083,1.235888165
4884,253410,26034,14/06/2020,1.215857548,1.19697017,0.534415251,2.125544704,0.936064206,1.435803005,0.499738798,-0.002820245,1.224429838,1.234013111
4885,253411,26034,15/06/2020,1.216881192,1.196986402,0.523200739,2.100824303,0.908287707,1.410200327,0.50191262,-0.002581699,1.221848138,1.231818549
4886,253412,26034,16/06/2020,1.216430504,1.193930379,0.531544044,2.102936638,0.897054172,1.398763318,0.501709146,-0.001875274,1.219972864,1.229895552
4887,253413,26034,17/06/2020,1.216221625,1.192504348,0.555213587,2.11708566,0.877221004,1.370664902,0.493443899,-0.001608709,1.218364155,1.227862321
4888,253414,26034,18/06/2020,1.220624868,1.193629921,0.507525823,2.027247547,0.87138196,1.361418554,0.490036594,-0.000941291,1.217422864,1.22579965
4889,253415,26034,19/06/2020,1.218040267,1.201895304,0.505723152,1.985516914,0.88009885,1.382666821,0.50256797,0.000252273,1.217675138,1.224091344
4890,253416,26034,20/06/2020,1.219662502,1.196313986,0.530267253,2.042002928,0.859841066,1.343490941,0.483649875,-0.000365772,1.217309365,1.222279724
4891,253417,26034,21/06/2020,1.220879734,1.199346621,0.47032703,1.995165359,0.867663413,1.358621526,0.490958113,0.000364707,1.217674072,1.221051955
4892,253418,26034,22/06/2020,1.215615004,1.192462375,0.336349626,1.846487804,0.847657308,1.346645973,0.498988665,0.000717455,1.218391527,1.220119833
4893,253419,26034,23/06/2020,1.212371588,1.190301109,0.479134795,1.958573841,0.913554066,1.413498706,0.49994464,-0.000180884,1.218210643,1.219091754
4894,253420,26034,24/06/2020,1.209710521,1.184875964,0.461680995,1.924977058,0.832586451,1.324148011,0.49156156,-0.000579845,1.217630798,1.217997477
4895,253421,26034,25/06/2020,1.204382511,1.183371698,0.424429959,1.930407668,0.84044819,1.313617015,0.473168825,-0.000930158,1.216700641,1.217061753
4896,253422,26034,26/06/2020,1.199972769,1.179809616,0.505081347,1.933529981,0.866505971,1.334724032,0.46821806,-0.002320337,1.214380304,1.216027721
4897,253423,26034,27/06/2020,1.196382075,1.178958199,0.487408036,1.972241313,0.849185257,1.316767352,0.467582095,-0.002581071,1.211799233,1.214554299
4898,253424,26034,28/06/2020,1.196279718,1.179749199,0.533294048,1.978695259,0.876305714,1.330257097,0.453951383,-0.003325775,1.208473458,1.213073765
4899,253425,26034,29/06/2020,1.191724251,1.172580595,0.421873865,1.885896238,0.877303637,1.353668392,0.476364755,-0.003514288,1.204959169,1.211675348
4900,253426,26034,30/06/2020,1.189745122,1.174144978,0.373865868,1.84461859,0.869715274,1.354110533,0.484395259,-0.003412965,1.201546205,1.209878424
4901,253427,26034,01/07/2020,1.187226461,1.173086069,0.477346756,1.92721271,0.861681389,1.335244896,0.473563507,-0.003232352,1.198313852,1.207972325
4902,253428,26034,02/07/2020,1.185660749,1.165107867,0.392276538,1.851821106,0.848524963,1.324639187,0.476114224,-0.003212009,1.195101844,1.205901242
4903,253429,26034,03/07/2020,1.185215388,1.165264761,0.370985006,1.826255434,0.870029914,1.341917839,0.471887925,-0.002674537,1.192427306,1.203403805
4904,253430,26034,04/07/2020,1.186391391,1.161269362,0.385075301,1.842418999,0.836034418,1.31303075,0.476996332,-0.002108197,1.190319109,1.201059171
4905,253431,26034,05/07/2020,1.185610797,1.163306768,0.482180236,1.875911356,0.849283221,1.326533404,0.477250183,-0.001427241,1.188891869,1.198682663
4906,253432,26034,06/07/2020,1.189597658,1.167791136,0.382614198,1.826413887,0.855368596,1.339510348,0.484141751,-0.001524132,1.187367737,1.196163453
4907,253433,26034,07/07/2020,1.189552878,1.17033324,0.487811624,1.934327022,0.911330459,1.395544214,0.484213755,-0.000303799,1.187063938,1.194305071
4908,253434,26034,08/07/2020,1.18895974,1.170119469,0.452719983,1.851178165,0.905940127,1.397322933,0.491382806,-2.75E-05,1.187036475,1.192675164
4909,253435,26034,09/07/2020,1.184489511,1.176168921,0.441856771,1.8661267,0.908896358,1.39713671,0.488240352,0.000247611,1.187284086,1.191192965
4910,253436,26034,10/07/2020,1.182569843,1.171027864,0.441927484,1.857420248,0.811916446,1.305501211,0.493584765,-0.00016732,1.187116766,1.189772036
4911,253437,26034,11/07/2020,1.182974107,1.171376048,0.47805139,1.889654362,0.881878773,1.354474483,0.472595709,-0.000377935,1.186738831,1.18852897
4912,253438,26034,12/07/2020,1.177807653,1.173141804,0.50522105,1.926844677,0.870389809,1.351589072,0.481199263,-0.000488183,1.186250648,1.187571258
4913,253439,26034,13/07/2020,1.17137496,1.166410507,0.514040737,1.89827997,0.888733607,1.362917059,0.474183452,-0.001114735,1.185135913,1.186251825
4914,253440,26034,14/07/2020,1.171398064,1.164185241,0.530890144,1.972659271,0.902696844,1.377176982,0.474480138,-0.002603243,1.18253267,1.184798304
4915,253441,26034,15/07/2020,1.16858112,1.170949374,0.518346599,1.935239548,0.949302201,1.432850082,0.483547881,-0.002593545,1.179939125,1.1834878
4916,253442,26034,16/07/2020,1.163709321,1.169075083,0.395255434,1.809321017,0.848855505,1.34178557,0.492930066,-0.002911231,1.177027894,1.18215599
4917,253443,26034,17/07/2020,1.168095246,1.174832553,0.382142525,1.782812139,0.882412615,1.367732727,0.485320112,-0.002968599,1.174059295,1.180588031
4918,253444,26034,18/07/2020,1.17274398,1.17218807,0.510558721,1.905067966,0.909358372,1.394357872,0.4849995,-0.0020678,1.171991496,1.179365164
4919,253445,26034,19/07/2020,1.173940468,1.173459779,0.522078228,1.891046675,0.831987685,1.326947283,0.494959598,-0.001461447,1.170530049,1.178390348
4920,253446,26034,20/07/2020,1.172128016,1.171409772,0.476653907,1.856139041,0.856219863,1.35986682,0.503646957,-0.000552455,1.169977594,1.177556754
4921,253447,26034,21/07/2020,1.173654056,1.166618829,0.554466884,1.92959337,0.865404578,1.371853554,0.506448976,0.00010758,1.170085174,1.176308922
4922,253448,26034,22/07/2020,1.170537545,1.160862721,0.4526383,1.867142774,0.838892967,1.343095872,0.504202906,0.000322285,1.170407458,1.175173292
4923,253449,26034,23/07/2020,1.170845039,1.164697374,0.448867285,1.87420518,0.868059594,1.363423607,0.495364012,0.000279489,1.170686948,1.173857421
4924,253450,26034,24/07/2020,1.169770497,1.168456723,0.438559868,1.872476642,0.883822532,1.39557098,0.511748448,0.001019388,1.171706336,1.172882816
